ZONE I=100
0.662121 -0.9248
0.662374 -0.925165
0.662626 -0.925527
0.662879 -0.925889
0.663131 -0.926248
0.663384 -0.926606
0.663636 -0.926963
0.663889 -0.927317
0.664141 -0.92767
0.664394 -0.928021
0.664646 -0.928371
0.664899 -0.928719
0.665152 -0.929065
0.665404 -0.92941
0.665657 -0.929753
0.665909 -0.930095
0.666162 -0.930435
0.666414 -0.930773
0.666667 -0.93111
0.666919 -0.931445
0.667172 -0.931778
0.667424 -0.93211
0.667677 -0.932441
0.667929 -0.93277
0.668182 -0.933097
0.668434 -0.933423
0.668687 -0.933747
0.668939 -0.93407
0.669192 -0.934391
0.669444 -0.934711
0.669697 -0.935029
0.669949 -0.935346
0.670202 -0.935661
0.670455 -0.935975
0.670707 -0.936287
0.67096 -0.936598
0.671212 -0.936907
0.671465 -0.937215
0.671717 -0.937522
0.67197 -0.937827
0.672222 -0.93813
0.672475 -0.938432
0.672727 -0.938733
0.67298 -0.939032
0.673232 -0.93933
0.673485 -0.939626
0.673737 -0.939921
0.67399 -0.940215
0.674242 -0.940507
0.674495 -0.940798
0.674747 -0.941087
0.675 -0.941376
ZONE I=100
0.675 -0.941376
0.675253 -0.941662
0.675505 -0.941948
0.675758 -0.942232
0.67601 -0.942514
0.676263 -0.942796
0.676515 -0.943076
0.676768 -0.943354
0.67702 -0.943632
0.677273 -0.943908
0.677525 -0.944182
0.677778 -0.944456
0.67803 -0.944728
0.678283 -0.944999
0.678535 -0.945268
0.678788 -0.945536
0.67904 -0.945803
0.679293 -0.946069
0.679545 -0.946333
0.679798 -0.946596
0.680051 -0.946858
0.680303 -0.947119
0.680556 -0.947378
0.680808 -0.947636
0.681061 -0.947893
0.681313 -0.948149
0.681566 -0.948404
0.681818 -0.948657
0.682071 -0.948909
0.682323 -0.94916
0.682576 -0.949409
0.682828 -0.949658
0.683081 -0.949905
0.683333 -0.950151
0.683586 -0.950396
0.683838 -0.95064
0.684091 -0.950882
0.684343 -0.951124
0.684596 -0.951364
0.684848 -0.951603
0.685101 -0.951841
0.685354 -0.952078
0.685606 -0.952313
0.685859 -0.952548
0.686111 -0.952781
0.686364 -0.953014
0.686616 -0.953245
0.686869 -0.953475
0.687121 -0.953704
0.687374 -0.953932
0.687626 -0.954159
0.687879 -0.954384
0.688131 -0.954609
0.688384 -0.954832
0.688636 -0.955055
0.688889 -0.955276
0.689141 -0.955496
0.689394 -0.955716
0.689646 -0.955934
0.689899 -0.956151
0.690152 -0.956367
0.690404 -0.956582
0.690657 -0.956796
0.690909 -0.957009
0.691162 -0.957221
0.691414 -0.957432
0.691667 -0.957642
0.691919 -0.957851
0.692172 -0.958059
0.692424 -0.958265
0.692677 -0.958471
0.692929 -0.958676
0.693182 -0.95888
0.693434 -0.959083
0.693687 -0.959285
0.693939 -0.959486
0.694192 -0.959686
0.694444 -0.959885
0.694697 -0.960083
0.694949 -0.96028
0.695202 -0.960476
0.695455 -0.960671
0.695707 -0.960866
0.69596 -0.961059
0.696212 -0.961251
0.696465 -0.961443
0.696717 -0.961633
0.69697 -0.961823
0.697222 -0.962012
0.697475 -0.962199
0.697727 -0.962386
0.69798 -0.962572
0.698232 -0.962757
0.698485 -0.962941
0.698737 -0.963125
0.69899 -0.963307
0.699242 -0.963488
0.699495 -0.963669
0.699747 -0.963849
0.7 -0.964028
ZONE I=100
0.7 -0.964028
0.700253 -0.964206
0.700505 -0.964383
0.700758 -0.964559
0.70101 -0.964734
0.701263 -0.964909
0.701515 -0.965083
0.701768 -0.965255
0.70202 -0.965427
0.702273 -0.965599
0.702525 -0.965769
0.702778 -0.965938
0.70303 -0.966107
0.703283 -0.966275
0.703535 -0.966442
0.703788 -0.966608
0.70404 -0.966774
0.704293 -0.966938
0.704545 -0.967102
0.704798 -0.967265
0.705051 -0.967427
0.705303 -0.967589
0.705556 -0.967749
0.705808 -0.967909
0.706061 -0.968068
0.706313 -0.968227
0.706566 -0.968384
0.706818 -0.968541
0.707071 -0.968697
0.707323 -0.968852
0.707576 -0.969007
0.707828 -0.96916
0.708081 -0.969313
0.708333 -0.969466
0.708586 -0.969617
0.708838 -0.969768
0.709091 -0.969918
0.709343 -0.970067
0.709596 -0.970216
0.709848 -0.970364
0.710101 -0.970511
0.710354 -0.970657
0.710606 -0.970803
0.710859 -0.970948
0.711111 -0.971092
0.711364 -0.971235
0.711616 -0.971378
0.711869 -0.97152
0.712121 -0.971662
0.712374 -0.971803
0.712626 -0.971943
0.712879 -0.972082
0.713131 -0.972221
0.713384 -0.972359
0.713636 -0.972496
0.713889 -0.972633
0.714141 -0.972769
0.714394 -0.972904
0.714646 -0.973039
0.714899 -0.973173
0.715152 -0.973306
0.715404 -0.973439
0.715657 -0.973571
0.715909 -0.973702
0.716162 -0.973833
0.716414 -0.973963
0.716667 -0.974093
0.716919 -0.974221
0.717172 -0.97435
0.717424 -0.974477
0.717677 -0.974604
0.717929 -0.97473
0.718182 -0.974856
0.718434 -0.974981
0.718687 -0.975106
0.718939 -0.97523
0.719192 -0.975353
0.719444 -0.975475
0.719697 -0.975597
0.719949 -0.975719
0.720202 -0.97584
0.720455 -0.97596
0.720707 -0.97608
0.72096 -0.976199
0.721212 -0.976317
0.721465 -0.976435
0.721717 -0.976552
0.72197 -0.976669
0.722222 -0.976785
0.722475 -0.976901
0.722727 -0.977016
0.72298 -0.97713
0.723232 -0.977244
0.723485 -0.977358
0.723737 -0.97747
0.72399 -0.977583
0.724242 -0.977694
0.724495 -0.977806
0.724747 -0.977916
0.725 -0.978026
ZONE I=100
0.725 -0.978026
0.725253 -0.978136
0.725505 -0.978245
0.725758 -0.978353
0.72601 -0.978461
0.726263 -0.978568
0.726515 -0.978675
0.726768 -0.978781
0.72702 -0.978887
0.727273 -0.978992
0.727525 -0.979097
0.727778 -0.979201
0.72803 -0.979305
0.728283 -0.979408
0.728535 -0.979511
0.728788 -0.979613
0.72904 -0.979715
0.729293 -0.979816
0.729545 -0.979916
0.729798 -0.980017
0.730051 -0.980116
0.730303 -0.980215
0.730556 -0.980314
0.730808 -0.980412
0.731061 -0.98051
0.731313 -0.980607
0.731566 -0.980704
0.731818 -0.9808
0.732071 -0.980896
0.732323 -0.980991
0.732576 -0.981086
0.732828 -0.981181
0.733081 -0.981275
0.733333 -0.981368
0.733586 -0.981461
0.733838 -0.981554
0.734091 -0.981646
0.734343 -0.981737
0.734596 -0.981828
0.734848 -0.981919
0.735101 -0.982009
0.735354 -0.982099
0.735606 -0.982189
0.735859 -0.982278
0.736111 -0.982366
0.736364 -0.982454
0.736616 -0.982542
0.736869 -0.982629
0.737121 -0.982716
0.737374 -0.982802
0.737626 -0.982888
0.737879 -0.982973
0.738131 -0.983058
0.738384 -0.983143
0.738636 -0.983227
0.738889 -0.983311
0.739141 -0.983394
0.739394 -0.983477
0.739646 -0.98356
0.739899 -0.983642
0.740152 -0.983724
0.740404 -0.983805
0.740657 -0.983886
0.740909 -0.983967
0.741162 -0.984047
0.741414 -0.984126
0.741667 -0.984206
0.741919 -0.984285
0.742172 -0.984363
0.742424 -0.984441
0.742677 -0.984519
0.742929 -0.984597
0.743182 -0.984674
0.743434 -0.98475
0.743687 -0.984827
0.743939 -0.984902
0.744192 -0.984978
0.744444 -0.985053
0.744697 -0.985128
0.744949 -0.985202
0.745202 -0.985276
0.745455 -0.98535
0.745707 -0.985423
0.74596 -0.985496
0.746212 -0.985568
0.746465 -0.985641
0.746717 -0.985712
0.74697 -0.985784
0.747222 -0.985855
0.747475 -0.985926
0.747727 -0.985996
0.74798 -0.986066
0.748232 -0.986136
0.748485 -0.986205
0.748737 -0.986274
0.74899 -0.986343
0.749242 -0.986411
0.749495 -0.986479
0.749747 -0.986547
0.75 -0.986614
ZONE I=100
0.75 -0.986614
0.750253 -0.986681
0.750505 -0.986748
0.750758 -0.986814
0.75101 -0.98688
0.751263 -0.986946
0.751515 -0.987011
0.751768 -0.987076
0.75202 -0.987141
0.752273 -0.987205
0.752525 -0.987269
0.752778 -0.987333
0.75303 -0.987396
0.753283 -0.98746
0.753535 -0.987522
0.753788 -0.987585
0.75404 -0.987647
0.754293 -0.987709
0.754545 -0.98777
0.754798 -0.987832
0.755051 -0.987893
0.755303 -0.987953
0.755556 -0.988014
0.755808 -0.988074
0.756061 -0.988133
0.756313 -0.988193
0.756566 -0.988252
0.756818 -0.988311
0.757071 -0.988369
0.757323 -0.988427
0.757576 -0.988485
0.757828 -0.988543
0.758081 -0.9886
0.758333 -0.988658
0.758586 -0.988714
0.758838 -0.988771
0.759091 -0.988827
0.759343 -0.988883
0.759596 -0.988939
0.759848 -0.988994
0.760101 -0.989049
0.760354 -0.989104
0.760606 -0.989159
0.760859 -0.989213
0.761111 -0.989267
0.761364 -0.989321
0.761616 -0.989375
0.761869 -0.989428
0.762121 -0.989481
0.762374 -0.989533
0.762626 -0.989586
0.762879 -0.989638
0.763131 -0.98969
0.763384 -0.989742
0.763636 -0.989793
0.763889 -0.989844
0.764141 -0.989895
0.764394 -0.989946
0.764646 -0.989996
0.764899 -0.990046
0.765152 -0.990096
0.765404 -0.990146
0.765657 -0.990195
0.765909 -0.990245
0.766162 -0.990293
0.766414 -0.990342
0.766667 -0.99039
0.766919 -0.990439
0.767172 -0.990487
0.767424 -0.990534
0.767677 -0.990582
0.767929 -0.990629
0.768182 -0.990676
0.768434 -0.990723
0.768687 -0.990769
0.768939 -0.990816
0.769192 -0.990862
0.769444 -0.990907
0.769697 -0.990953
0.769949 -0.990998
0.770202 -0.991044
0.770455 -0.991088
0.770707 -0.991133
0.77096 -0.991178
0.771212 -0.991222
0.771465 -0.991266
0.771717 -0.99131
0.77197 -0.991353
0.772222 -0.991397
0.772475 -0.99144
0.772727 -0.991483
0.77298 -0.991526
0.773232 -0.991568
0.773485 -0.99161
0.773737 -0.991652
0.77399 -0.991694
0.774242 -0.991736
0.774495 -0.991777
0.774747 -0.991819
0.775 -0.99186
ZONE I=100
0.775 -0.99186
0.775253 -0.991901
0.775505 -0.991941
0.775758 -0.991982
0.77601 -0.992022
0.776263 -0.992062
0.776515 -0.992102
0.776768 -0.992141
0.77702 -0.992181
0.777273 -0.99222
0.777525 -0.992259
0.777778 -0.992298
0.77803 -0.992337
0.778283 -0.992375
0.778535 -0.992413
0.778788 -0.992451
0.77904 -0.992489
0.779293 -0.992527
0.779545 -0.992564
0.779798 -0.992602
0.780051 -0.992639
0.780303 -0.992676
0.780556 -0.992713
0.780808 -0.992749
0.781061 -0.992786
0.781313 -0.992822
0.781566 -0.992858
0.781818 -0.992894
0.782071 -0.992929
0.782323 -0.992965
0.782576 -0.993
0.782828 -0.993035
0.783081 -0.99307
0.783333 -0.993105
0.783586 -0.99314
0.783838 -0.993174
0.784091 -0.993208
0.784343 -0.993243
0.784596 -0.993276
0.784848 -0.99331
0.785101 -0.993344
0.785354 -0.993377
0.785606 -0.99341
0.785859 -0.993444
0.786111 -0.993476
0.786364 -0.993509
0.786616 -0.993542
0.786869 -0.993574
0.787121 -0.993607
0.787374 -0.993639
0.787626 -0.993671
0.787879 -0.993702
0.788131 -0.993734
0.788384 -0.993765
0.788636 -0.993797
0.788889 -0.993828
0.789141 -0.993859
0.789394 -0.99389
0.789646 -0.99392
0.789899 -0.993951
0.790152 -0.993981
0.790404 -0.994012
0.790657 -0.994042
0.790909 -0.994072
0.791162 -0.994101
0.791414 -0.994131
0.791667 -0.994161
0.791919 -0.99419
0.792172 -0.994219
0.792424 -0.994248
0.792677 -0.994277
0.792929 -0.994306
0.793182 -0.994334
0.793434 -0.994363
0.793687 -0.994391
0.793939 -0.994419
0.794192 -0.994447
0.794444 -0.994475
0.794697 -0.994503
0.794949 -0.994531
0.795202 -0.994558
0.795455 -0.994585
0.795707 -0.994613
0.79596 -0.99464
0.796212 -0.994667
0.796465 -0.994693
0.796717 -0.99472
0.79697 -0.994747
0.797222 -0.994773
0.797475 -0.994799
0.797727 -0.994825
0.79798 -0.994851
0.798232 -0.994877
0.798485 -0.994903
0.798737 -0.994929
0.79899 -0.994954
0.799242 -0.994979
0.799495 -0.995005
0.799747 -0.99503
0.8 -0.995055
ZONE I=100
0.8 -0.995055
0.800253 -0.99508
0.800505 -0.995104
0.800758 -0.995129
0.80101 -0.995153
0.801263 -0.995178
0.801515 -0.995202
0.801768 -0.995226
0.80202 -0.99525
0.802273 -0.995274
0.802525 -0.995298
0.802778 -0.995321
0.80303 -0.995345
0.803283 -0.995368
0.803535 -0.995392
0.803788 -0.995415
0.80404 -0.995438
0.804293 -0.995461
0.804545 -0.995484
0.804798 -0.995506
0.805051 -0.995529
0.805303 -0.995551
0.805556 -0.995574
0.805808 -0.995596
0.806061 -0.995618
0.806313 -0.99564
0.806566 -0.995662
0.806818 -0.995684
0.807071 -0.995705
0.807323 -0.995727
0.807576 -0.995749
0.807828 -0.99577
0.808081 -0.995791
0.808333 -0.995812
0.808586 -0.995833
0.808838 -0.995854
0.809091 -0.995875
0.809343 -0.995896
0.809596 -0.995917
0.809848 -0.995937
0.810101 -0.995958
0.810354 -0.995978
0.810606 -0.995998
0.810859 -0.996018
0.811111 -0.996038
0.811364 -0.996058
0.811616 -0.996078
0.811869 -0.996098
0.812121 -0.996117
0.812374 -0.996137
0.812626 -0.996156
0.812879 -0.996176
0.813131 -0.996195
0.813384 -0.996214
0.813636 -0.996233
0.813889 -0.996252
0.814141 -0.996271
0.814394 -0.996289
0.814646 -0.996308
0.814899 -0.996327
0.815152 -0.996345
0.815404 -0.996364
0.815657 -0.996382
0.815909 -0.9964
0.816162 -0.996418
0.816414 -0.996436
0.816667 -0.996454
0.816919 -0.996472
0.817172 -0.99649
0.817424 -0.996507
0.817677 -0.996525
0.817929 -0.996542
0.818182 -0.99656
0.818434 -0.996577
0.818687 -0.996594
0.818939 -0.996611
0.819192 -0.996628
0.819444 -0.996645
0.819697 -0.996662
0.819949 -0.996679
0.820202 -0.996696
0.820455 -0.996712
0.820707 -0.996729
0.82096 -0.996745
0.821212 -0.996762
0.821465 -0.996778
0.821717 -0.996794
0.82197 -0.99681
0.822222 -0.996826
0.822475 -0.996842
0.822727 -0.996858
0.82298 -0.996874
0.823232 -0.99689
0.823485 -0.996905
0.823737 -0.996921
0.82399 -0.996936
0.824242 -0.996952
0.824495 -0.996967
0.824747 -0.996982
0.825 -0.996998
ZONE I=100
0.825 -0.996998
0.825253 -0.997013
0.825505 -0.997028
0.825758 -0.997043
0.82601 -0.997058
0.826263 -0.997072
0.826515 -0.997087
0.826768 -0.997102
0.82702 -0.997116
0.827273 -0.997131
0.827525 -0.997145
0.827778 -0.99716
0.82803 -0.997174
0.828283 -0.997188
0.828535 -0.997202
0.828788 -0.997216
0.82904 -0.99723
0.829293 -0.997244
0.829545 -0.997258
0.829798 -0.997272
0.830051 -0.997286
0.830303 -0.997299
0.830556 -0.997313
0.830808 -0.997326
0.831061 -0.99734
0.831313 -0.997353
0.831566 -0.997367
0.831818 -0.99738
0.832071 -0.997393
0.832323 -0.997406
0.832576 -0.997419
0.832828 -0.997432
0.833081 -0.997445
0.833333 -0.997458
0.833586 -0.997471
0.833838 -0.997483
0.834091 -0.997496
0.834343 -0.997509
0.834596 -0.997521
0.834848 -0.997534
0.835101 -0.997546
0.835354 -0.997559
0.835606 -0.997571
0.835859 -0.997583
0.836111 -0.997595
0.836364 -0.997607
0.836616 -0.997619
0.836869 -0.997631
0.837121 -0.997643
0.837374 -0.997655
0.837626 -0.997667
0.837879 -0.997679
0.838131 -0.99769
0.838384 -0.997702
0.838636 -0.997713
0.838889 -0.997725
0.839141 -0.997736
0.839394 -0.997748
0.839646 -0.997759
0.839899 -0.99777
0.840152 -0.997782
0.840404 -0.997793
0.840657 -0.997804
0.840909 -0.997815
0.841162 -0.997826
0.841414 -0.997837
0.841667 -0.997848
0.841919 -0.997859
0.842172 -0.997869
0.842424 -0.99788
0.842677 -0.997891
0.842929 -0.997901
0.843182 -0.997912
0.843434 -0.997922
0.843687 -0.997933
0.843939 -0.997943
0.844192 -0.997954
0.844444 -0.997964
0.844697 -0.997974
0.844949 -0.997984
0.845202 -0.997995
0.845455 -0.998005
0.845707 -0.998015
0.84596 -0.998025
0.846212 -0.998035
0.846465 -0.998045
0.846717 -0.998054
0.84697 -0.998064
0.847222 -0.998074
0.847475 -0.998084
0.847727 -0.998093
0.84798 -0.998103
0.848232 -0.998112
0.848485 -0.998122
0.848737 -0.998131
0.84899 -0.998141
0.849242 -0.99815
0.849495 -0.998159
0.849747 -0.998169
0.85 -0.998178
ZONE I=100
0.85 -0.998178
0.850253 -0.998187
0.850505 -0.998196
0.850758 -0.998205
0.85101 -0.998214
0.851263 -0.998223
0.851515 -0.998232
0.851768 -0.998241
0.85202 -0.99825
0.852273 -0.998259
0.852525 -0.998268
0.852778 -0.998276
0.85303 -0.998285
0.853283 -0.998294
0.853535 -0.998302
0.853788 -0.998311
0.85404 -0.998319
0.854293 -0.998328
0.854545 -0.998336
0.854798 -0.998344
0.855051 -0.998353
0.855303 -0.998361
0.855556 -0.998369
0.855808 -0.998378
0.856061 -0.998386
0.856313 -0.998394
0.856566 -0.998402
0.856818 -0.99841
0.857071 -0.998418
0.857323 -0.998426
0.857576 -0.998434
0.857828 -0.998442
0.858081 -0.99845
0.858333 -0.998457
0.858586 -0.998465
0.858838 -0.998473
0.859091 -0.998481
0.859343 -0.998488
0.859596 -0.998496
0.859848 -0.998503
0.860101 -0.998511
0.860354 -0.998518
0.860606 -0.998526
0.860859 -0.998533
0.861111 -0.998541
0.861364 -0.998548
0.861616 -0.998555
0.861869 -0.998563
0.862121 -0.99857
0.862374 -0.998577
0.862626 -0.998584
0.862879 -0.998591
0.863131 -0.998598
0.863384 -0.998606
0.863636 -0.998613
0.863889 -0.99862
0.864141 -0.998626
0.864394 -0.998633
0.864646 -0.99864
0.864899 -0.998647
0.865152 -0.998654
0.865404 -0.998661
0.865657 -0.998667
0.865909 -0.998674
0.866162 -0.998681
0.866414 -0.998687
0.866667 -0.998694
0.866919 -0.998701
0.867172 -0.998707
0.867424 -0.998714
0.867677 -0.99872
0.867929 -0.998727
0.868182 -0.998733
0.868434 -0.998739
0.868687 -0.998746
0.868939 -0.998752
0.869192 -0.998758
0.869444 -0.998765
0.869697 -0.998771
0.869949 -0.998777
0.870202 -0.998783
0.870455 -0.998789
0.870707 -0.998795
0.87096 -0.998801
0.871212 -0.998807
0.871465 -0.998813
0.871717 -0.998819
0.87197 -0.998825
0.872222 -0.998831
0.872475 -0.998837
0.872727 -0.998843
0.87298 -0.998849
0.873232 -0.998855
0.873485 -0.99886
0.873737 -0.998866
0.87399 -0.998872
0.874242 -0.998878
0.874495 -0.998883
0.874747 -0.998889
0.875 -0.998894
ZONE I=100
0.875 -0.998894
0.875253 -0.9989
0.875505 -0.998906
0.875758 -0.998911
0.87601 -0.998917
0.876263 -0.998922
0.876515 -0.998927
0.876768 -0.998933
0.87702 -0.998938
0.877273 -0.998944
0.877525 -0.998949
0.877778 -0.998954
0.87803 -0.998959
0.878283 -0.998965
0.878535 -0.99897
0.878788 -0.998975
0.87904 -0.99898
0.879293 -0.998985
0.879545 -0.99899
0.879798 -0.998996
0.880051 -0.999001
0.880303 -0.999006
0.880556 -0.999011
0.880808 -0.999016
0.881061 -0.999021
0.881313 -0.999026
0.881566 -0.99903
0.881818 -0.999035
0.882071 -0.99904
0.882323 -0.999045
0.882576 -0.99905
0.882828 -0.999055
0.883081 -0.999059
0.883333 -0.999064
0.883586 -0.999069
0.883838 -0.999073
0.884091 -0.999078
0.884343 -0.999083
0.884596 -0.999087
0.884848 -0.999092
0.885101 -0.999097
0.885354 -0.999101
0.885606 -0.999106
0.885859 -0.99911
0.886111 -0.999115
0.886364 -0.999119
0.886616 -0.999124
0.886869 -0.999128
0.887121 -0.999132
0.887374 -0.999137
0.887626 -0.999141
0.887879 -0.999145
0.888131 -0.99915
0.888384 -0.999154
0.888636 -0.999158
0.888889 -0.999162
0.889141 -0.999167
0.889394 -0.999171
0.889646 -0.999175
0.889899 -0.999179
0.890152 -0.999183
0.890404 -0.999187
0.890657 -0.999192
0.890909 -0.999196
0.891162 -0.9992
0.891414 -0.999204
0.891667 -0.999208
0.891919 -0.999212
0.892172 -0.999216
0.892424 -0.99922
0.892677 -0.999224
0.892929 -0.999227
0.893182 -0.999231
0.893434 -0.999235
0.893687 -0.999239
0.893939 -0.999243
0.894192 -0.999247
0.894444 -0.999251
0.894697 -0.999254
0.894949 -0.999258
0.895202 -0.999262
0.895455 -0.999265
0.895707 -0.999269
0.89596 -0.999273
0.896212 -0.999277
0.896465 -0.99928
0.896717 -0.999284
0.89697 -0.999287
0.897222 -0.999291
0.897475 -0.999295
0.897727 -0.999298
0.89798 -0.999302
0.898232 -0.999305
0.898485 -0.999309
0.898737 -0.999312
0.89899 -0.999316
0.899242 -0.999319
0.899495 -0.999322
0.899747 -0.999326
0.9 -0.999329
ZONE I=100
0.9 -0.999329
0.900253 -0.999333
0.900505 -0.999336
0.900758 -0.999339
0.90101 -0.999343
0.901263 -0.999346
0.901515 -0.999349
0.901768 -0.999353
0.90202 -0.999356
0.902273 -0.999359
0.902525 -0.999362
0.902778 -0.999366
0.90303 -0.999369
0.903283 -0.999372
0.903535 -0.999375
0.903788 -0.999378
0.90404 -0.999381
0.904293 -0.999384
0.904545 -0.999388
0.904798 -0.999391
0.905051 -0.999394
0.905303 -0.999397
0.905556 -0.9994
0.905808 -0.999403
0.906061 -0.999406
0.906313 -0.999409
0.906566 -0.999412
0.906818 -0.999415
0.907071 -0.999418
0.907323 -0.999421
0.907576 -0.999424
0.907828 -0.999426
0.908081 -0.999429
0.908333 -0.999432
0.908586 -0.999435
0.908838 -0.999438
0.909091 -0.999441
0.909343 -0.999444
0.909596 -0.999446
0.909848 -0.999449
0.910101 -0.999452
0.910354 -0.999455
0.910606 -0.999457
0.910859 -0.99946
0.911111 -0.999463
0.911364 -0.999466
0.911616 -0.999468
0.911869 -0.999471
0.912121 -0.999474
0.912374 -0.999476
0.912626 -0.999479
0.912879 -0.999482
0.913131 -0.999484
0.913384 -0.999487
0.913636 -0.999489
0.913889 -0.999492
0.914141 -0.999494
0.914394 -0.999497
0.914646 -0.9995
0.914899 -0.999502
0.915152 -0.999505
0.915404 -0.999507
0.915657 -0.99951
0.915909 -0.999512
0.916162 -0.999514
0.916414 -0.999517
0.916667 -0.999519
0.916919 -0.999522
0.917172 -0.999524
0.917424 -0.999527
0.917677 -0.999529
0.917929 -0.999531
0.918182 -0.999534
0.918434 -0.999536
0.918687 -0.999538
0.918939 -0.999541
0.919192 -0.999543
0.919444 -0.999545
0.919697 -0.999548
0.919949 -0.99955
0.920202 -0.999552
0.920455 -0.999554
0.920707 -0.999557
0.92096 -0.999559
0.921212 -0.999561
0.921465 -0.999563
0.921717 -0.999566
0.92197 -0.999568
0.922222 -0.99957
0.922475 -0.999572
0.922727 -0.999574
0.92298 -0.999576
0.923232 -0.999579
0.923485 -0.999581
0.923737 -0.999583
0.92399 -0.999585
0.924242 -0.999587
0.924495 -0.999589
0.924747 -0.999591
0.925 -0.999593
ZONE I=100
0.925 -0.999593
0.925253 -0.999595
0.925505 -0.999597
0.925758 -0.999599
0.92601 -0.999601
0.926263 -0.999603
0.926515 -0.999605
0.926768 -0.999607
0.92702 -0.999609
0.927273 -0.999611
0.927525 -0.999613
0.927778 -0.999615
0.92803 -0.999617
0.928283 -0.999619
0.928535 -0.999621
0.928788 -0.999623
0.92904 -0.999625
0.929293 -0.999627
0.929545 -0.999628
0.929798 -0.99963
0.930051 -0.999632
0.930303 -0.999634
0.930556 -0.999636
0.930808 -0.999638
0.931061 -0.99964
0.931313 -0.999641
0.931566 -0.999643
0.931818 -0.999645
0.932071 -0.999647
0.932323 -0.999649
0.932576 -0.99965
0.932828 -0.999652
0.933081 -0.999654
0.933333 -0.999656
0.933586 -0.999657
0.933838 -0.999659
0.934091 -0.999661
0.934343 -0.999662
0.934596 -0.999664
0.934848 -0.999666
0.935101 -0.999668
0.935354 -0.999669
0.935606 -0.999671
0.935859 -0.999673
0.936111 -0.999674
0.936364 -0.999676
0.936616 -0.999677
0.936869 -0.999679
0.937121 -0.999681
0.937374 -0.999682
0.937626 -0.999684
0.937879 -0.999686
0.938131 -0.999687
0.938384 -0.999689
0.938636 -0.99969
0.938889 -0.999692
0.939141 -0.999693
0.939394 -0.999695
0.939646 -0.999696
0.939899 -0.999698
0.940152 -0.999699
0.940404 -0.999701
0.940657 -0.999703
0.940909 -0.999704
0.941162 -0.999706
0.941414 -0.999707
0.941667 -0.999708
0.941919 -0.99971
0.942172 -0.999711
0.942424 -0.999713
0.942677 -0.999714
0.942929 -0.999716
0.943182 -0.999717
0.943434 -0.999719
0.943687 -0.99972
0.943939 -0.999721
0.944192 -0.999723
0.944444 -0.999724
0.944697 -0.999726
0.944949 -0.999727
0.945202 -0.999728
0.945455 -0.99973
0.945707 -0.999731
0.94596 -0.999732
0.946212 -0.999734
0.946465 -0.999735
0.946717 -0.999736
0.94697 -0.999738
0.947222 -0.999739
0.947475 -0.99974
0.947727 -0.999742
0.94798 -0.999743
0.948232 -0.999744
0.948485 -0.999746
0.948737 -0.999747
0.94899 -0.999748
0.949242 -0.999749
0.949495 -0.999751
0.949747 -0.999752
0.95 -0.999753
ZONE I=100
0.95 -0.999753
0.950253 -0.999754
0.950505 -0.999756
0.950758 -0.999757
0.95101 -0.999758
0.951263 -0.999759
0.951515 -0.999761
0.951768 -0.999762
0.95202 -0.999763
0.952273 -0.999764
0.952525 -0.999765
0.952778 -0.999767
0.95303 -0.999768
0.953283 -0.999769
0.953535 -0.99977
0.953788 -0.999771
0.95404 -0.999772
0.954293 -0.999774
0.954545 -0.999775
0.954798 -0.999776
0.955051 -0.999777
0.955303 -0.999778
0.955556 -0.999779
0.955808 -0.99978
0.956061 -0.999781
0.956313 -0.999782
0.956566 -0.999784
0.956818 -0.999785
0.957071 -0.999786
0.957323 -0.999787
0.957576 -0.999788
0.957828 -0.999789
0.958081 -0.99979
0.958333 -0.999791
0.958586 -0.999792
0.958838 -0.999793
0.959091 -0.999794
0.959343 -0.999795
0.959596 -0.999796
0.959848 -0.999797
0.960101 -0.999798
0.960354 -0.999799
0.960606 -0.9998
0.960859 -0.999801
0.961111 -0.999802
0.961364 -0.999803
0.961616 -0.999804
0.961869 -0.999805
0.962121 -0.999806
0.962374 -0.999807
0.962626 -0.999808
0.962879 -0.999809
0.963131 -0.99981
0.963384 -0.999811
0.963636 -0.999812
0.963889 -0.999813
0.964141 -0.999814
0.964394 -0.999815
0.964646 -0.999816
0.964899 -0.999817
0.965152 -0.999818
0.965404 -0.999819
0.965657 -0.99982
0.965909 -0.99982
0.966162 -0.999821
0.966414 -0.999822
0.966667 -0.999823
0.966919 -0.999824
0.967172 -0.999825
0.967424 -0.999826
0.967677 -0.999827
0.967929 -0.999828
0.968182 -0.999828
0.968434 -0.999829
0.968687 -0.99983
0.968939 -0.999831
0.969192 -0.999832
0.969444 -0.999833
0.969697 -0.999834
0.969949 -0.999834
0.970202 -0.999835
0.970455 -0.999836
0.970707 -0.999837
0.97096 -0.999838
0.971212 -0.999839
0.971465 -0.999839
0.971717 -0.99984
0.97197 -0.999841
0.972222 -0.999842
0.972475 -0.999843
0.972727 -0.999843
0.97298 -0.999844
0.973232 -0.999845
0.973485 -0.999846
0.973737 -0.999846
0.97399 -0.999847
0.974242 -0.999848
0.974495 -0.999849
0.974747 -0.99985
0.975 -0.99985
ZONE I=100
0.975 -0.99985
0.975253 -0.999851
0.975505 -0.999852
0.975758 -0.999853
0.97601 -0.999853
0.976263 -0.999854
0.976515 -0.999855
0.976768 -0.999856
0.97702 -0.999856
0.977273 -0.999857
0.977525 -0.999858
0.977778 -0.999858
0.97803 -0.999859
